mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
547,5,1,5889,-149.599899,-17.598009,-1.0,1000.0,1
547,13,21849,131,-149.5562483,-17.5252416,-1.0,500.0,1
547,15,8,8,-149.5578805,-17.5632584,-1.0,48865.0,867
547,15,12,21,-149.477617434661,-17.5202031500351,-1.0,3122.9274014294,29243
547,15,12,22,-149.4820596,-17.5204176,-1.0,11409.0,55104
547,15,12,23,-149.489869555571,-17.5021453597906,-1.0,3882.83434842565,17404
547,15,12,24,-149.477668,-17.5101472,-1.0,2773.0,9939
547,15,12,31,-149.5001503,-17.5116473,-1.0,2032.0,134998
547,15,12,32,-149.500061,-17.5203861,-1.0,10423.0,44956
547,15,12,33,-149.505202192752,-17.5170134916294,-1.0,21767.8734090798,164056
547,15,12,41,-149.50401306152,-17.515640258789,-1.0,1000.0,1
547,15,12,51,-149.5288588,-17.5256284,-1.0,5128.0,137302
547,15,12,52,-149.5315672,-17.5291437,-1.0,4806.0,43914
547,15,12,53,-149.5350412,-17.5256036,-1.0,25469.0,77379
547,15,12,61,-149.521181873517,-17.5296888014008,-1.0,5061.8594852636,28908
547,15,12,62,-149.5184771,-17.5414036,-1.0,4105.0,7070
547,15,12,63,-149.5256229,-17.5403337,-1.0,27109.0,21567
547,15,12,71,-149.542158348024,-17.5231360052036,-1.0,3217.68641312032,7073
547,15,12,72,-149.5389158,-17.5269465,-1.0,6184.0,183769
547,15,12,73,-149.5467251,-17.5275013,-1.0,24113.0,526377
547,15,12,81,-149.5458788,-17.529909,-1.0,13381.0,67850
547,15,12,82,-149.547682089124,-17.5341143619182,-1.0,13907.8720231604,100862
547,15,12,83,-149.542754,-17.5315933,-1.0,6442.0,72528
547,15,12,84,-149.5377963,-17.5366982,-1.0,5544.0,54979
547,15,12,91,-149.5460962,-17.5567325,-1.0,3126.0,33612
547,15,12,92,-149.5479515,-17.5538357,-1.0,1350.0,63240
547,15,12,93,-149.5394798,-17.5594726,-1.0,2127.0,22794
547,15,12,101,-149.553789493983,-17.5346546248887,-1.0,2122.99605125284,284394
547,15,12,102,-149.553513275165,-17.5449584441754,-1.0,1729.98736652649,57783
547,15,12,103,-149.553721489407,-17.5401585101484,-1.0,2515.9902273621,155127
547,15,12,111,-149.5707037,-17.5710183,-1.0,5881.0,62914
547,15,12,112,-149.575487591725,-17.5654267827374,-1.0,21793.2858261551,7662
547,15,12,113,-149.5552258,-17.5372582,-1.0,8012.0,20495
547,15,12,121,-149.5548201,-17.5264431,-1.0,22849.0,79296
547,15,12,122,-149.547254104397,-17.5277197127712,-1.0,9231.99249756663,1097244
547,15,12,123,-149.553999117381,-17.529925549958,-1.0,9636.32570925885,77299
547,15,12,124,-149.5509054,-17.5322735,-1.0,9868.0,512376
547,15,12,131,-149.55812108257,-17.5290020235057,-1.0,7011.61909347796,78917
547,15,12,132,-149.559436431343,-17.5312183832211,-1.0,4953.8594233299,56254
547,15,12,133,-149.5604251,-17.5275641,-1.0,1559.0,27708
547,15,12,134,-149.562387,-17.5300338,-1.0,9324.0,33701
547,15,12,141,-149.5575494,-17.5330786,-1.0,57017.0,100372
547,15,12,142,-149.558955999723,-17.5362548997035,-1.0,4782.92127688354,96109
547,15,12,143,-149.560823175223,-17.5341266605353,-1.0,7346.92959746209,90153
547,15,12,144,-149.5566227,-17.5357175,-1.0,6741.0,190864
547,15,12,151,-149.552509095488,-17.5377932412609,-1.0,7822.92854000838,95480
547,15,12,152,-149.558452369061,-17.5446861393313,-1.0,3620.94615969269,48681
547,15,12,153,-149.559058532017,-17.5412471354444,-1.0,19429.4737894016,35024
547,15,12,161,-149.546000141075,-17.5414884242785,-1.0,2799.94553047267,33046
547,15,12,162,-149.5452549,-17.5487334,-1.0,6838.0,16754
547,15,12,163,-149.5498969,-17.5425534,-1.0,24481.0,5522
547,15,12,171,-149.5567532,-17.5504979,-1.0,2863.0,102731
547,15,12,172,-149.5569633,-17.5528281,-1.0,2987.0,8987
547,15,12,173,-149.5584894,-17.548876,-1.0,15761.0,12145
547,15,12,181,-149.569106696077,-17.5354133320906,-1.0,22904.8433970088,419628
547,15,12,182,-149.564005124267,-17.5383356181077,-1.0,7019.9679121582,375220
547,15,12,183,-149.566813132208,-17.540145372657,-1.0,2786.91822258832,131112
547,15,12,184,-149.568915710749,-17.5383756297222,-1.0,58860.3874212851,472274
547,15,12,191,-149.55619812012,-17.52799987793,-1.0,1000.0,1
547,15,12,192,-149.570618,-17.541046,-1.0,1000.0,2
547,15,12,193,-149.56993103027,-17.54035949707,-1.0,1000.0,3
547,15,12,194,-149.56993103027,-17.54035949707,-1.0,1000.0,3
547,15,12,201,-149.570076503703,-17.538260341147,-1.0,59171.3107365162,253192
547,15,12,202,-149.572086105933,-17.5449356678755,-1.0,5109.95877756938,99703
547,15,12,203,-149.573916288418,-17.5433576984859,-1.0,59305.6492640115,332478
547,15,12,211,-149.5721171,-17.5535193,-1.0,22287.0,146097
