mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
549,0,12,4000,-171.7610614,-13.8374756,-1.0,5755.0,393
549,0,12,4001,-171.7595834,-13.8386188,-1.0,500.0,2
549,0,12,4003,-171.7574078,-13.8362011,-1.0,500.0,3
549,0,12,4004,-171.7574078,-13.8362011,-1.0,500.0,2
549,0,12,4026,-171.7574078,-13.8362011,-1.0,500.0,1
549,0,12,4033,-171.7574078,-13.8362011,-1.0,500.0,9
549,0,12,4043,-171.7574078,-13.8362011,-1.0,500.0,5
549,0,12,4044,-171.7574078,-13.8362011,-1.0,500.0,3
549,0,12,4045,-171.7574078,-13.8362011,-1.0,500.0,4
549,0,12,4048,-171.7574078,-13.8362011,-1.0,500.0,2
549,0,12,4054,-171.7574078,-13.8362011,-1.0,500.0,15
549,0,12,4059,-171.7665894,-13.8394027,-1.0,5158.0,1695
549,0,12,4062,-171.7595929,-13.8387075,-1.0,500.0,23
549,0,12,4063,-171.7574078,-13.8362011,-1.0,500.0,33
549,0,12,4071,-171.7574078,-13.8362011,-1.0,500.0,1
549,0,12,1024020,-171.8088198,-13.8382695,-1.0,3494.0,29446
549,0,12,1024021,-171.8095583,-13.8474347,-1.0,7677.0,152152
549,0,12,1024022,-171.81931,-13.8463416,-1.0,3322.0,48510
549,0,12,1024023,-171.8103915,-13.8402579,-1.0,4354.0,4895
549,0,12,1024030,-171.8084346,-13.8385812,-1.0,5488.0,9152
549,0,12,1024031,-171.8093487,-13.8457446,-1.0,5437.0,75946
549,0,12,1024032,-171.8198487,-13.8468726,-1.0,2719.0,18983
549,0,12,1024033,-171.8102559,-13.8397251,-1.0,1321.0,1729
549,0,12,1024070,-171.8075712,-13.8381229,-1.0,4785.0,3579
549,0,12,1024071,-171.8121578,-13.8498889,-1.0,5421.0,4187
549,0,12,1024072,-171.8230714,-13.848525,-1.0,4423.0,4281
549,0,12,1024080,-171.8079815,-13.8375037,-1.0,1490.0,5137
549,0,12,1024081,-171.8095908,-13.8468954,-1.0,5407.0,11414
549,0,12,1024082,-171.8206639,-13.8473777,-1.0,2405.0,3257
549,0,12,1024083,-171.8097753,-13.8387595,-1.0,990.0,579
549,0,12,1024200,-171.8091314,-13.8381364,-1.0,6100.0,11627
549,0,12,1024201,-171.8098246,-13.8468318,-1.0,5964.0,19468
549,0,12,1024202,-171.8187606,-13.8465624,-1.0,2465.0,11275
549,0,12,1024203,-171.8098579,-13.8399831,-1.0,4282.0,1130
549,0,12,1024276,-171.7483372,-13.834021,-1.0,9465.0,161312
549,0,12,1024277,-171.7569723,-13.839756,-1.0,5273.0,7249
549,0,12,1024278,-171.755215767427,-13.8320883134642,-1.0,2262.67893899204,28275
549,0,12,1024280,-171.7548914,-13.8374166,-1.0,7982.0,11762
549,0,12,1024286,-171.7473928,-13.8330992,-1.0,2823.0,22700
