mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
748,1,1,271,-56.184123,-34.899867,-1.0,5402.0,83
748,1,1,272,-56.186017,-34.902753,-1.0,1000.0,11
748,1,1,273,-56.187703,-34.900843,-1.0,1000.0,110
748,1,1,311,-56.193777,-34.901329,-1.0,1000.0,125
748,1,1,321,-56.1911379619048,-34.9005035047619,-1.0,906.095238095238,105
748,1,1,322,-56.193161,-34.902878,-1.0,1000.0,9
748,1,1,323,-56.192871,-34.902411,-1.0,1000.0,50
748,1,1,383,-56.201016,-34.901549,-1.0,1000.0,2
748,1,1,401,-56.184768676758,-34.906997680664,-1.0,1000.0,14
748,1,1,411,-56.172571,-34.895789,-1.0,1000.0,204
748,1,1,421,-56.2011140229626,-34.9017097730522,-1.0,12249.1924090669,18970
748,1,1,422,-56.2021372362524,-34.9044610958569,-1.0,1136.70433145009,2124
748,1,1,423,-56.2055529426393,-34.902044971024,-1.0,5785.62340491752,9639
748,1,1,431,-56.180648803711,-34.901504516602,-1.0,1000.0,1
748,1,1,433,-56.180009,-34.899097,-1.0,5787.0,73
748,1,1,451,-56.152573,-34.89062,-1.0,1000.0,27
748,1,1,453,-56.170937,-34.895841,-1.0,1000.0,97
748,1,1,463,-56.191665,-34.901057,-1.0,1000.0,46
748,1,1,491,-56.2119209636098,-34.9048032338645,-1.0,12331.7958530476,14372
748,1,1,492,-56.2132890989749,-34.9072562756509,-1.0,12195.7638214994,87798
748,1,1,531,-56.2062392988212,-34.9087210762279,-1.0,1208.66208251473,2036
748,1,1,532,-56.2118573793498,-34.9087117040372,-1.0,12363.9442658092,8397
748,1,1,533,-56.2077138155791,-34.9067583946982,-1.0,12391.8045133225,11034
748,1,1,543,-56.196408,-34.9113685,-1.0,750.0,2
748,1,1,552,-56.2007795,-34.9017105,-1.0,750.0,2
748,1,1,571,-56.194381713867,-34.909744262695,-1.0,1000.0,1
748,1,1,572,-56.194381713867,-34.909744262695,-1.0,1000.0,2
