mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
546,1,1,5021,166.446854,-22.304031,-1.0,1000.0,5
546,1,1,5030,166.43648,-22.301137,-1.0,1000.0,39
546,1,1,5031,166.438549,-22.294491,-1.0,1000.0,34
546,1,1,5060,166.443945,-22.275115,-1.0,1000.0,39
546,1,1,5061,166.443558,-22.27787,-1.0,1000.0,8
546,1,1,5062,166.442184,-22.275124,-1.0,1000.0,4
546,1,1,5080,166.44355773926,-22.275466918945,-1.0,1000.0,2
546,1,1,5090,166.441344,-22.303792,-1.0,1135.0,147
546,1,1,5140,166.443863,-22.282791,-1.0,1000.0,9
546,1,1,5141,166.442271,-22.288644,-1.0,1000.0,79
546,1,1,5151,166.443558,-22.275124,-1.0,1000.0,4
546,1,1,5152,166.443558,-22.279836,-1.0,1000.0,11
546,1,1,5180,166.438599,-22.274094,-1.0,1000.0,18
546,1,1,5192,166.44630432129,-22.261734008789,-1.0,1000.0,9
546,1,1,5210,166.446226,-22.307465,-1.0,1230.0,70
546,1,1,5211,166.436158,-22.302933,-1.0,1000.0,85
546,1,4,4010,164.291232,-20.564015,-1.0,1518.0,29
546,1,4,4011,164.277878,-20.554047,-1.0,1000.0,2
546,1,4,4020,164.337258,-20.462193,-1.0,17283.0,5
546,1,4,4021,164.287003,-20.555531,-1.0,6293.0,31
546,1,4,4031,164.419724,-20.420609,-1.0,4521.0,114
546,1,4,4060,164.435208,-20.349635,-1.0,3639.0,686
546,1,4,4181,164.429545,-20.365807,-1.0,7268.0,250
546,1,8,21151,166.459351,-22.167664,-1.0,1000.0,2
546,1,8,31051,166.251025,-22.058963,-1.0,1000.0,202
546,1,8,31052,166.234748,-22.036456,-1.0,9637.0,399
546,1,8,31082,166.45317077637,-22.150497436523,-1.0,1000.0,2
546,1,8,31091,166.460113,-22.163391,-1.0,2056.0,18
546,1,8,31151,166.458058,-22.167179,-1.0,1000.0,34
546,1,8,31211,166.434153,-22.125029,-1.0,1000.0,33
546,1,8,31212,166.43055,-22.120907,-1.0,1000.0,53
546,1,8,31232,166.371536,-22.151973,-1.0,2366.0,27
546,1,8,31233,166.350986,-22.13811,-1.0,1725.0,49
546,1,8,31241,166.201117,-21.984482,-1.0,4545.0,1123
546,1,8,31243,166.136918,-21.941507,-1.0,2712.0,368
546,1,8,31261,166.316528,-22.096157,-1.0,1822.0,518
546,1,8,31262,166.332084,-22.121909,-1.0,3943.0,750
546,1,8,31291,166.37764,-22.156677,-1.0,1000.0,2
546,1,8,31292,166.365108,-22.146435,-1.0,1000.0,24
546,1,8,31295,166.35841369629,-22.143630981445,-1.0,1000.0,2
546,1,8,31321,166.343421,-22.132187,-1.0,6354.0,36
546,1,8,31322,166.245388,-22.038252,-1.0,8765.0,110
546,1,8,31324,166.348863,-22.137576,-1.0,1000.0,22
546,1,8,31325,166.145339,-21.956477,-1.0,1000.0,32
546,1,8,31331,166.393204,-22.16423,-1.0,1000.0,3
546,1,8,31332,166.389542,-22.16423,-1.0,1000.0,18
546,1,8,31362,166.263962,-22.064591,-1.0,1753.0,54
