mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
614,1,310,6694894,2.113457,13.545376,-1.0,1000.0,11
614,1,340,6695357,2.113152,13.545397,-1.0,1000.0,1
614,1,9456,1082,2.2501373291016,13.438339233398,-1.0,1000.0,1
614,1,9456,1083,2.2501373291016,13.438339233398,-1.0,1000.0,1
614,1,9456,1101,7.8175684,13.5106701,-1.0,2629.0,7
614,1,9456,1102,7.7408917,13.5045411,-1.0,500.0,1
614,1,9456,1103,7.7782522,13.5038289,-1.0,500.0,1
614,1,9456,1151,7.983971,16.967354,-1.0,1000.0,4
614,1,9456,1152,7.987289,16.979599,-1.0,1000.0,3
614,1,9456,1153,8.006115,16.976795,-1.0,1000.0,8
614,1,9456,1181,8.0124664306641,13.752822875977,-1.0,1000.0,1
614,1,9456,1182,8.0124664306641,13.752822875977,-1.0,1000.0,1
614,1,9456,1194,12.608871459961,13.313369750977,-1.0,1000.0,1
614,1,9456,1196,12.607498168945,13.313369750977,-1.0,1000.0,2
614,1,9456,1224,7.8366851806641,17.268447875977,-1.0,1000.0,1
614,1,9456,1225,7.8366851806641,17.268447875977,-1.0,1000.0,1
614,1,9456,1229,12.124099731445,13.195266723633,-1.0,1000.0,1
614,1,9456,1235,6.8204498291016,13.546829223633,-1.0,1000.0,1
614,1,9456,1238,1.4536285400391,14.216995239258,-1.0,1000.0,2
614,1,9456,1239,1.452026,14.2099,-1.0,1000.0,6
614,1,9456,1272,2.1128082275391,13.511123657227,-1.0,1000.0,1
614,1,9456,1392,2.1306610107422,13.509750366211,-1.0,1000.0,1
614,1,9456,1395,2.1306610107422,13.509750366211,-1.0,1000.0,1
614,1,9456,2021,2.5247955322266,13.355941772461,-1.0,1000.0,1
614,1,9456,2073,7.1060943603516,13.513870239258,-1.0,1000.0,1
614,1,9456,2081,3.3691009,12.3443006,-1.0,32797.0,20
614,1,9456,2111,8.9600372314453,13.802261352539,-1.0,1000.0,1
614,1,9456,2132,8.4450531005859,13.35319519043,-1.0,1000.0,1
614,1,9456,2141,7.1047210693359,13.487777709961,-1.0,1000.0,1
614,1,9456,2142,7.117939,13.488035,-1.0,1000.0,16
614,1,9456,2143,7.105408,13.502884,-1.0,1224.0,6
614,1,9456,2162,10.2748409869995,13.9827716533814,-1.0,1462.1875,16
614,1,9456,2181,5.9470367431641,14.071426391602,-1.0,1000.0,1
614,1,9456,2192,6.5775733,13.6275663,-1.0,500.0,2
614,1,9456,2202,7.9857385,13.7471543,-1.0,500.0,3
614,1,9456,2241,5.283363,14.887161,-1.0,1000.0,11
614,1,9456,2242,5.267258,14.89769,-1.0,1000.0,3
614,1,9456,2243,5.256377,14.895295,-1.0,1000.0,13
614,1,9456,2302,7.1266937255859,13.493270874023,-1.0,1000.0,2
614,1,9456,2303,7.1266937255859,13.493270874023,-1.0,1000.0,1
614,1,9456,2391,7.7626326,17.3802844,-1.0,3768.0,2
614,1,9456,10011,2.076656,13.538223,-1.0,2454.0,21
614,1,9456,10012,2.073333,13.526373,-1.0,1000.0,10
614,1,9456,10013,2.063611,13.530681,-1.0,1209.0,14
614,1,9456,10021,2.150504,13.52982,-1.0,1098.0,16
614,1,9456,10022,2.1265411376953,13.509750366211,-1.0,1000.0,1
614,1,9456,10031,2.10905583584071,13.4984725495575,-1.0,2357.8407079646,226
614,1,9456,10032,2.09348469496403,13.4865362661871,-1.0,3261.60431654676,139
614,1,9456,10033,2.07003399152542,13.5091576101695,-1.0,2472.72881355932,59
614,1,9456,10041,2.157042,13.494792,-1.0,1024.0,41
614,1,9456,10042,2.121888,13.458729,-1.0,5378.0,173
614,1,9456,10043,2.141009,13.501236,-1.0,9034.0,84
614,1,9456,10051,2.094231,13.544351,-1.0,1000.0,22
614,1,9456,10052,2.099063,13.534664,-1.0,1000.0,3
614,1,9456,10053,2.08857341315789,13.5287533355263,-1.0,6572.05263157895,152
614,1,9456,10061,2.114155,13.55419,-1.0,3362.0,2
614,1,9456,10062,2.13695173055556,13.5468283009259,-1.0,1015.42901234568,324
614,1,9456,10063,2.10289151578947,13.5104478526316,-1.0,7371.84210526316,19
614,1,9456,10071,2.105255,13.544083,-1.0,1015.0,2
614,1,9456,10081,2.11405531304348,13.5124019913043,-1.0,1139.39130434783,23
614,1,9456,10082,2.1150390454023,13.4954700775862,-1.0,6042.05172413793,174
614,1,9456,10083,2.109971886,13.5101190685,-1.0,1907.405,200
614,1,9456,10091,2.118072,13.566089,-1.0,1000.0,35
614,1,9456,10093,2.050359175,13.51599845,-1.0,9441.25,48
614,1,9456,10101,2.123336,13.516627,-1.0,8096.0,27
614,1,9456,10102,2.134234,13.497963,-1.0,1000.0,17
614,1,9456,10103,2.125065,13.505477,-1.0,8996.0,60
614,1,9456,10111,2.137723,13.531919,-1.0,3549.0,7
614,1,9456,10112,2.134171,13.517532,-1.0,1000.0,9
614,1,9456,10113,2.1170419,13.51536885,-1.0,4543.0,58
614,1,9456,10121,2.19841,13.451615,-1.0,1431.0,3
614,1,9456,10122,2.143291,13.423037,-1.0,5709.0,115
614,1,9456,10123,2.181363,13.452983,-1.0,5364.0,11
614,1,9456,10131,2.125128,13.522085,-1.0,6386.0,16
614,1,9456,10132,2.07479536707317,13.5114682097561,-1.0,4620.92682926829,82
614,1,9456,10133,2.084069425,13.5013865,-1.0,7840.5,28
614,1,9456,10141,2.10361589078947,13.5179865223684,-1.0,5177.8947368421,152
614,1,9456,10142,2.10600851141975,13.5121507540123,-1.0,2417.03086419753,324
614,1,9456,10143,2.10045794615385,13.5155784307692,-1.0,6954.84615384615,286
614,1,9456,10151,2.09053189191176,13.5240823948529,-1.0,6893.09558823529,136
614,1,9456,10152,2.09859146888889,13.5126391322222,-1.0,6835.38888888889,90
614,1,9456,10153,2.09163924255319,13.5237125489362,-1.0,4287.78723404255,94
614,1,9456,10161,2.152189,13.523105,-1.0,3416.0,40
614,1,9456,10162,2.124544,13.517865,-1.0,1237.0,11
614,1,9456,10163,2.150197,13.510801,-1.0,4087.0,53
614,1,9456,10171,2.121048,13.512222,-1.0,1000.0,15
614,1,9456,10172,2.13908,13.515439,-1.0,5098.0,89
614,1,9456,10173,2.1252,13.511479,-1.0,2532.0,46
614,1,9456,10181,2.110545,13.580868,-1.0,2970.0,27
614,1,9456,10182,2.137077,13.550719,-1.0,3316.0,10
614,1,9456,10183,2.103391,13.559974,-1.0,1000.0,7
614,1,9456,10191,2.085724,13.548668,-1.0,1320.0,3
614,1,9456,10192,2.092896,13.552322,-1.0,1000.0,2
614,1,9456,10193,2.095642,13.552322,-1.0,1000.0,2
614,1,9456,10201,2.090467,13.528387,-1.0,4210.0,13
614,1,9456,10202,2.102783,13.492509,-1.0,5170.0,34
614,1,9456,10203,2.088056,13.507491,-1.0,3033.0,57
614,1,9456,10211,2.109203,13.54521,-1.0,6282.0,28
