mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
649,1,1,1378,14.990158081055,-17.50602722168,-1.0,1000.0,1
649,1,1,5122048,17.462715,-22.486492,-1.0,1000.0,1
649,1,100,1361,17.0877751,-22.5705637,-1.0,7665.0,60266
649,1,100,1362,17.091567,-22.5769771,-1.0,2232.0,118360
649,1,100,1363,17.0855897,-22.5726946,-1.0,2545.0,16017
649,1,100,2551,17.11927,-22.5778022,-1.0,1194.0,2522
649,1,100,2552,17.1172525,-22.5805446,-1.0,1013.0,4933
649,1,100,2553,17.11445045746,-22.5765831748756,-1.0,2983.96708037433,60268
649,1,100,10021,17.0777821925605,-22.5632589736645,-1.0,5764.73811900192,65125
649,1,100,10022,17.080098697206,-22.5672548159962,-1.0,6136.78598854037,101574
649,1,100,10023,17.076452709531,-22.5687674556986,-1.0,6236.17174668351,37992
649,1,100,10031,17.0962948106725,-22.5510581396562,-1.0,9518.81375435426,137222
649,1,100,10032,17.1046164820859,-22.5679673308066,-1.0,20140.0714804758,52294
649,1,100,10033,17.0853845192566,-22.563345220857,-1.0,16799.491997935,3874
649,1,100,10111,17.1079930792403,-22.5692838642895,-1.0,47855.8467941001,230918
649,1,100,10112,17.1184794747883,-22.5716236133117,-1.0,36628.5834010133,25857
649,1,100,10113,17.0967481755608,-22.5994372970219,-1.0,17084.43860034,18233
649,1,100,10151,17.1041469785755,-22.5688181984121,-1.0,8995.72114434512,86023
649,1,100,10152,17.1042443147286,-22.5726375778424,-1.0,5522.72967427035,50195
649,1,100,10153,17.0986071839053,-22.5730686078351,-1.0,2536.94108345871,104351
649,1,100,10221,17.0834525171089,-22.5720262232318,-1.0,5098.72999483738,58110
649,1,100,10222,17.0854771094221,-22.5775571674072,-1.0,1937.98922076259,609134
649,1,100,10223,17.0819638363077,-22.5782944035183,-1.0,2750.83517809979,180601
649,1,100,10501,17.0862463220588,-22.5631726798193,-1.0,3731.52281143017,28626
649,1,100,10502,17.0868537940268,-22.5677077146445,-1.0,2629.91165790472,36902
649,1,100,10503,17.0842006982512,-22.5662393207352,-1.0,2428.49000713776,14010
649,1,100,10690,17.0841314890321,-22.5650444828184,-1.0,500.488758553275,1023
649,1,100,10700,17.0841328425378,-22.5618297641462,-1.0,507.936507936508,126
649,1,100,10710,17.0833533987368,-22.5621269553684,-1.0,501.052631578947,1425
649,1,100,10730,17.081680297852,-22.566604614258,-1.0,1000.0,1
649,1,100,10740,17.0836935,-22.5650574,-1.0,500.0,7
649,1,100,10760,17.0828734179218,-22.5646721300286,-1.0,692.880838894185,1049
649,1,100,10910,17.083053588867,-22.563858032227,-1.0,1000.0,1
649,1,100,11041,17.0852398006814,-22.5593110390971,-1.0,7156.56814310051,16436
649,1,100,11042,17.0861914540571,-22.5607282759031,-1.0,10201.4132304517,20347
649,1,100,11043,17.0835405459215,-22.5610201479867,-1.0,10039.5191765674,120277
649,1,100,11061,17.0823105320199,-22.5613208536933,-1.0,9935.28225565035,26724
649,1,100,11062,17.0839201849803,-22.564747350848,-1.0,9713.53860987675,11927
649,1,100,11063,17.0806192208215,-22.5650275634404,-1.0,15287.2743662736,51639
649,1,100,11270,17.0769138208008,-22.565402387207,-1.0,583.333333333333,24
649,1,100,11340,17.0830956424595,-22.5666624576521,-1.0,517.857142857143,28
649,1,100,11380,17.0851804642223,-22.5715674196555,-1.0,504.132231404959,121
649,1,100,11921,17.0872228409228,-22.5751022673979,-1.0,14839.5234493192,7932
649,1,100,11922,17.0898563648908,-22.5767154110148,-1.0,2129.79168586967,21698
649,1,100,11923,17.0864657827023,-22.5781175672011,-1.0,14836.4947289922,29501
649,1,100,14121,17.1166645815948,-22.5765325970357,-1.0,2610.09171208419,5321
649,1,100,14122,17.1300948493092,-22.5820151121486,-1.0,4046.4363982849,2099
649,1,100,14123,17.1187863976621,-22.5853210919365,-1.0,4757.10055583628,1979
649,1,100,15760,17.0926236996038,-22.5724396548621,-1.0,1882.70843651973,6057
649,1,100,15770,17.0985070571562,-22.5797549495761,-1.0,10945.1398204713,16042
649,1,100,15811,17.0990268522588,-22.5591518676777,-1.0,9179.24812721173,21759
649,1,100,15812,17.1100697539283,-22.5660541328456,-1.0,2696.94225730716,117556
649,1,100,15813,17.1031903064791,-22.5664418967703,-1.0,12322.155373867,66414
649,1,100,16061,17.0685583593105,-22.5644533317838,-1.0,2661.39253068686,3829
649,1,100,16062,17.0734478814206,-22.565173297256,-1.0,4774.84078890953,6997
649,1,100,16063,17.069214262114,-22.5703416709373,-1.0,14844.7902338793,16547
649,1,100,16081,17.0800435274049,-22.5609016232286,-1.0,7829.46839975093,38544
649,1,100,16082,17.0837158858565,-22.5671963787116,-1.0,1942.69882839421,1451
649,1,100,16083,17.0793568286083,-22.5680831076107,-1.0,10702.8872008026,6977
649,1,100,16120,17.084426879883,-22.569351196289,-1.0,1000.0,2
649,1,100,16131,17.0825826296085,-22.5680093180378,-1.0,7874.4820074686,17674
649,1,100,16132,17.084693036827,-22.5692377324445,-1.0,4734.5262908761,50702
649,1,100,16133,17.0820414814628,-22.5703753042066,-1.0,12231.1829104027,193767
649,1,100,18381,17.0849085061386,-22.5741797916832,-1.0,1309.69306930693,5050
649,1,100,18382,17.0852387267617,-22.5767940092552,-1.0,1174.85946597069,4981
649,1,100,18383,17.082961704318,-22.5783131505183,-1.0,14471.7316137458,12251
649,1,100,18401,17.082582,-22.566133,-1.0,1000.0,32
649,1,100,18402,17.085800170898,-22.569351196289,-1.0,1000.0,1
649,1,100,18403,17.082138,-22.567062,-1.0,1000.0,3
649,1,100,18411,17.07756,-22.562828,-1.0,1000.0,12
649,1,100,18412,17.08168,-22.567586,-1.0,1000.0,7
649,1,100,18413,17.073441,-22.56926,-1.0,1000.0,15
649,1,100,18421,17.083397,-22.561626,-1.0,1000.0,8
649,1,100,18422,17.084426879883,-22.563858032227,-1.0,1000.0,1
649,1,100,18423,17.080307006836,-22.565231323242,-1.0,1000.0,1
649,1,100,18431,17.096786499023,-22.561111450195,-1.0,1000.0,1
649,1,100,18432,17.102279663086,-22.569351196289,-1.0,1000.0,1
649,1,100,18433,17.085800170898,-22.563858032227,-1.0,1000.0,1
649,1,100,18441,17.12287902832,-22.578964233398,-1.0,1000.0,1
649,1,100,18442,17.135238647461,-22.583084106445,-1.0,1000.0,1
649,1,100,18443,17.117385864258,-22.577590942383,-1.0,1000.0,1
649,1,100,18451,17.102279663086,-22.569351196289,-1.0,1000.0,1
649,1,100,18452,17.105026245117,-22.57209777832,-1.0,1000.0,1
649,1,100,18453,17.102279663086,-22.57209777832,-1.0,1000.0,1
649,1,100,18771,17.084702,-22.560104,-1.0,1000.0,15
649,1,100,18772,17.085648,-22.560043,-1.0,1000.0,9
649,1,100,18773,17.084296,-22.561046,-1.0,1000.0,21
649,1,100,18971,17.082596,-22.572098,-1.0,1000.0,3
649,1,100,19341,17.102279663086,-22.569351196289,-1.0,1000.0,1
649,1,100,19342,17.151326,-22.578572,-1.0,1000.0,7
649,1,100,19343,17.10090637207,-22.587203979492,-1.0,1000.0,1
649,1,100,20823,17.083054,-22.567291,-1.0,1000.0,2
649,1,100,65535,17.073440551758,-22.563858032227,-1.0,1000.0,1
649,1,100,19756359,17.074813842773,-22.570724487305,-1.0,1000.0,1
649,1,100,19887437,17.074813842773,-22.569351196289,-1.0,1000.0,1
649,1,100,19887516,17.067947387695,-22.570724487305,-1.0,1000.0,1
649,1,100,19887520,17.147598,-22.583771,-1.0,1000.0,2
649,1,100,19887523,17.158584594727,-22.577590942383,-1.0,1000.0,1
649,1,100,19888451,17.085800170898,-22.55973815918,-1.0,1000.0,1
649,1,100,19888457,17.081680297852,-22.55973815918,-1.0,1000.0,1
649,1,100,19888475,17.084426879883,-22.561111450195,-1.0,1000.0,1
649,1,100,19888476,17.085800170898,-22.565231323242,-1.0,1000.0,1
649,1,100,19891232,17.094039916992,-22.55012512207,-1.0,1000.0,1
649,1,100,19891233,17.094039916992,-22.55012512207,-1.0,1000.0,1
649,1,100,19891234,17.103652954102,-22.57209777832,-1.0,1000.0,1
649,1,100,19893168,17.099533081055,-22.573471069336,-1.0,1000.0,1
649,1,100,19893474,17.065200805664,-22.57209777832,-1.0,1000.0,1
649,1,100,19893543,17.088547,-22.571411,-1.0,1000.0,2
649,1,100,19894255,17.103652954102,-22.569351196289,-1.0,1000.0,1
649,1,101,2460,15.4572276,-21.550218,-1.0,3548.0,26
649,1,101,2691,14.2600547080475,-22.0859408837652,-1.0,54698.2172764017,19298
649,1,101,2692,14.2690567540997,-22.1048250373006,-1.0,37445.9869642559,35978
649,1,101,2731,14.5241501,-22.6830383,-1.0,7071.0,51081
649,1,101,2732,14.5256861,-22.6853185,-1.0,11627.0,29287
649,1,101,3550,14.687369,-21.5852994,-1.0,65703.0,10939
649,1,101,3810,14.817369,-22.6674162,-1.0,2030.0,427
649,1,101,10400,14.594650268555,-22.968978881836,-1.0,1000.0,1
649,1,101,10441,14.5403749236512,-22.6435747134809,-1.0,98450.8955385832,142847
649,1,101,10442,14.5503789948009,-22.6481219467338,-1.0,47882.7333125251,67281
649,1,101,10443,14.5419271732534,-22.6525003181702,-1.0,45374.0616949808,41381
649,1,101,10451,14.5563661732846,-22.6567528789304,-1.0,23846.4365094928,56095
649,1,101,10452,14.5733752843367,-22.663601904137,-1.0,29603.1817403709,21030
649,1,101,10453,14.5583861370577,-22.669392133063,-1.0,24862.0337847239,222793
649,1,101,10461,14.5257592836538,-22.6708496225962,-1.0,2592.12019230769,2288
649,1,101,10462,14.5225182498332,-22.6800437217689,-1.0,21079.0078693012,35073
649,1,101,10463,14.521656809863,-22.6767013492603,-1.0,37804.3704109589,1825
649,1,101,10490,15.4439180214724,-21.9079227858896,-1.0,29421.1533742331,163
649,1,101,10491,15.4689417957082,-21.946871909299,-1.0,48415.2203147353,1398
649,1,101,10492,15.3237725184403,-21.9662369345248,-1.0,89924.7920389927,2462
649,1,101,10510,14.812421,-22.771727,-1.0,100000.0,709
649,1,101,10511,14.9898638337349,-22.6100080554217,-1.0,41997.4457831325,747
649,1,101,10512,14.6760922843317,-22.6104734121521,-1.0,92810.3229870576,8731
649,1,101,10520,15.0157678118832,-21.9743975244713,-1.0,99397.4541792548,993
649,1,101,10521,15.2291362411985,-22.0660463715356,-1.0,99646.2434456929,1335
649,1,101,10522,14.9713272297143,-22.3764029302857,-1.0,77491.0857142857,175
649,1,101,10612,14.54351,-22.83989,-1.0,10889.0,21
649,1,101,10641,14.2787564850297,-22.1140953688816,-1.0,22551.4904968559,408549
649,1,101,10642,14.2881721672806,-22.1161462768407,-1.0,52017.2221373258,717214
649,1,101,10643,14.282612547874,-22.1177555236293,-1.0,80948.582918951,498131
649,1,101,10850,15.0133008181818,-22.6201481212121,-1.0,32908.3636363636,132
649,1,101,10851,15.0485463645533,-22.4519650073844,-1.0,1474.52849740933,193
649,1,101,10852,15.0473650889914,-22.4668496358943,-1.0,14486.9714285714,140
649,1,101,10861,14.5267613451028,-22.6736541369957,-1.0,2682.58817558995,23646
649,1,101,10862,14.5285148227344,-22.6762617145466,-1.0,9574.70514572947,798157
649,1,101,10863,14.525132046034,-22.6777921425928,-1.0,19482.7692638683,88313
649,1,101,10921,14.9724745994048,-22.3834113946429,-1.0,88498.1369047619,168
649,1,101,10922,14.9795475432572,-22.4313407162859,-1.0,71333.9388356669,5428
649,1,101,10923,14.9390124662045,-22.4419155670711,-1.0,95207.1091854419,577
649,1,101,11090,14.4478931120879,-22.3901829847844,-1.0,99745.7345731192,1183
649,1,101,11091,14.4391903885469,-22.3830041937962,-1.0,75148.1021235982,4191
649,1,101,11092,14.4547425234661,-22.4180987463141,-1.0,81946.877518315,4368
649,1,101,11100,14.592893862613,-22.6670331441578,-1.0,11711.8345110929,12170
649,1,101,11461,14.5359392674843,-22.6595699579453,-1.0,2597.3407543435,167722
649,1,101,11462,14.534584151399,-22.6680922997196,-1.0,7737.97243494459,159441
649,1,101,11463,14.5304271515125,-22.6643445304455,-1.0,1802.9395605912,398581
649,1,101,11481,14.5598394423373,-22.6454788420051,-1.0,98658.5252906538,99345
649,1,101,11482,14.5639167327766,-22.6520926390309,-1.0,48603.5674250974,137345
649,1,101,11483,14.5566997389881,-22.6528527187407,-1.0,44079.3364466655,145075
649,1,101,11541,14.5276071958396,-22.6445901415542,-1.0,1441.98095188843,116022
649,1,101,11542,14.5321008634293,-22.6457262520214,-1.0,65584.8198429477,231770
649,1,101,11543,14.5278666566132,-22.6510508596383,-1.0,61491.8299790625,23403
